CustomerID,total_orders,first_purchase_date,last_purchase_date
13741,3,5/6/2011 13:43,9/29/2011 9:19
13742,12,1/23/2011 14:59,9/11/2011 11:24
13743,7,12/7/2011 10:09,9/12/2011 12:19
13744,2,2/20/2011 14:08,9/5/2011 15:19
13745,1,6/30/2011 16:43,6/30/2011 16:43
13747,1,12/1/2010 10:37,12/1/2010 10:37
13748,5,12/1/2010 9:00,9/5/2011 9:45
13750,5,1/7/2011 11:49,7/22/2011 14:39
13751,1,2/24/2011 15:56,2/24/2011 15:56
13752,6,4/7/2011 12:04,8/7/2011 14:16
13753,1,2/25/2011 12:48,2/25/2011 12:48
13754,2,1/26/2011 14:58,7/11/2011 11:51
13755,9,10/20/2011 10:15,12/6/2011 12:26
13756,14,10/10/2011 10:29,9/7/2011 13:19
13758,7,1/9/2011 11:41,5/22/2011 15:12
13759,2,11/6/2011 14:47,9/29/2011 15:40
13760,2,10/16/2011 16:13,3/28/2011 12:52
13761,2,10/20/2011 14:01,6/13/2011 8:43
13762,1,5/5/2011 9:15,5/5/2011 9:15
13763,1,10/7/2011 15:13,10/7/2011 15:13
13764,3,1/6/2011 14:53,9/30/2011 12:03
13767,37,1/10/2011 15:16,9/20/2011 9:54
13769,10,1/17/2011 14:18,9/8/2011 13:55
13771,4,10/6/2011 14:17,5/24/2011 12:57
13772,3,11/6/2011 11:43,9/4/2011 11:22
13774,1,9/19/2011 12:06,9/19/2011 12:06
13777,33,1/14/2011 10:39,9/23/2011 9:14
13778,1,8/28/2011 15:25,8/28/2011 15:25
13780,2,12/2/2011 13:49,6/22/2011 11:43
13781,1,4/3/2011 12:08,4/3/2011 12:08
13782,6,1/16/2011 11:08,8/7/2011 12:21
13784,11,1/11/2011 14:38,9/6/2011 12:27
13786,1,12/7/2010 13:53,12/7/2010 13:53
13787,2,12/10/2010 14:45,9/25/2011 12:06
13790,1,12/5/2011 15:48,12/5/2011 15:48
13791,2,6/24/2011 16:38,8/4/2011 11:44
13792,2,10/4/2011 14:31,2/25/2011 14:03
13798,57,1/11/2011 12:20,9/7/2011 15:34
13799,2,2/18/2011 14:18,8/15/2011 12:07
13800,1,2/3/2011 12:27,2/3/2011 12:27
13801,1,10/4/2011 10:15,10/4/2011 10:15
13802,3,2/1/2011 12:03,7/24/2011 10:54
13803,1,3/29/2011 12:57,3/29/2011 12:57
13804,7,11/9/2011 12:30,9/4/2011 10:59
13805,2,10/18/2011 14:50,8/2/2011 15:29
13806,1,10/7/2011 11:43,10/7/2011 11:43
13807,1,12/7/2010 15:48,12/7/2010 15:48
13808,5,10/24/2011 12:38,9/7/2011 12:10
13809,1,2/7/2011 13:15,2/7/2011 13:15
13810,3,10/14/2011 12:57,11/11/2011 8:33
13811,3,4/14/2011 18:40,6/9/2011 9:54
13812,3,10/28/2011 14:27,8/26/2011 12:54
13813,4,10/31/2011 10:38,9/30/2011 9:22
13814,2,7/25/2011 13:54,9/8/2011 13:48
13815,4,1/25/2011 12:16,6/20/2011 13:08
13816,2,10/6/2011 14:37,11/16/2011 8:38
13817,2,11/10/2011 17:49,12/23/2010 11:46
13819,3,1/24/2011 10:38,2/3/2011 14:01
13821,2,3/23/2011 11:30,7/18/2011 9:49
13822,2,10/30/2011 15:55,12/4/2011 12:13
13823,2,11/21/2011 10:22,9/9/2011 10:42
13824,5,11/7/2011 12:41,7/27/2011 9:22
13826,1,6/16/2011 13:48,6/16/2011 13:48
13827,3,10/13/2011 12:38,7/29/2011 11:45
13828,1,11/17/2011 16:02,11/17/2011 16:02
13831,6,11/23/2011 15:41,9/13/2011 9:07
13832,1,11/20/2011 15:36,11/20/2011 15:36
13833,1,7/3/2011 13:27,7/3/2011 13:27
13835,4,10/18/2011 12:44,7/7/2011 15:16
13837,2,1/26/2011 12:15,5/12/2011 12:10
13838,4,12/4/2011 11:00,8/14/2011 10:52
13841,1,4/1/2011 12:10,4/1/2011 12:10
13842,9,1/7/2011 10:27,9/28/2011 14:56
13844,1,11/28/2011 13:21,11/28/2011 13:21
13845,1,10/6/2011 8:25,10/6/2011 8:25
13846,3,11/15/2011 12:07,4/11/2011 15:03
13848,3,12/8/2010 15:10,9/8/2011 12:58
13849,2,10/19/2011 10:59,6/22/2011 10:11
13850,1,8/2/2011 14:04,8/2/2011 14:04
13851,3,2/24/2011 17:18,9/5/2011 12:36
13853,1,10/13/2011 14:18,10/13/2011 14:18
13854,25,1/14/2011 11:47,9/8/2011 14:35
13856,3,5/20/2011 13:13,6/9/2011 8:45
13858,1,10/13/2011 16:17,10/13/2011 16:17
13859,1,1/17/2011 16:14,1/17/2011 16:14
13860,5,10/18/2011 14:34,9/14/2011 9:27
13862,8,1/11/2011 15:13,9/28/2011 9:15
13863,1,4/6/2011 10:20,4/6/2011 10:20
13865,4,10/12/2011 13:31,7/26/2011 11:24
13866,1,9/26/2011 14:54,9/26/2011 14:54
13867,3,11/8/2011 15:48,9/26/2011 12:23
13868,2,11/1/2011 12:45,12/2/2011 16:32
13869,4,1/30/2011 15:54,8/8/2011 13:53
13870,8,10/30/2011 16:10,8/30/2011 11:32
13871,13,10/17/2011 12:12,9/8/2011 12:51
13873,3,2/3/2011 9:37,8/12/2011 10:08
13874,1,12/16/2010 18:20,12/16/2010 18:20
13875,5,10/17/2011 9:36,7/29/2011 9:11
13876,1,10/7/2011 10:22,10/7/2011 10:22
13877,1,9/14/2011 15:49,9/14/2011 15:49
13878,1,10/16/2011 12:19,10/16/2011 12:19
13880,13,10/18/2011 13:15,9/13/2011 9:49
13881,20,10/17/2011 12:52,9/5/2011 11:43
13882,5,10/27/2011 12:53,12/7/2011 11:16
13883,5,11/29/2011 10:45,5/5/2011 12:39
13884,5,12/2/2011 16:30,9/11/2011 13:58
13885,2,5/23/2011 8:52,6/3/2011 15:07
13886,1,9/29/2011 13:17,9/29/2011 13:17
13887,1,5/19/2011 17:22,5/19/2011 17:22
13888,2,5/5/2011 14:41,8/12/2011 10:13
13889,1,9/8/2011 9:13,9/8/2011 9:13
13890,10,10/20/2011 8:41,8/24/2011 13:12
13892,4,10/18/2011 8:15,4/7/2011 12:04
13893,1,2/15/2011 11:30,2/15/2011 11:30
13894,3,11/16/2011 9:43,2/2/2011 12:54
13895,4,10/4/2011 11:33,7/19/2011 14:03
13897,1,10/20/2011 14:30,10/20/2011 14:30
13898,1,1/18/2011 10:28,1/18/2011 10:28
13899,2,11/23/2011 13:40,3/10/2011 9:30
13900,3,3/22/2011 10:13,6/9/2011 19:26
13901,5,1/25/2011 9:01,9/28/2011 14:48
13904,2,11/2/2011 13:41,2/18/2011 11:18
13908,4,3/8/2011 12:04,9/21/2011 11:49
13911,9,10/13/2011 15:43,7/18/2011 13:30
13914,2,11/28/2011 10:35,11/3/2011 16:28
13917,2,10/21/2011 9:56,6/1/2011 12:46
13918,2,10/21/2011 12:25,3/31/2011 18:05
13919,2,10/11/2011 14:24,8/10/2011 10:15
13922,1,12/23/2010 10:38,12/23/2010 10:38
13923,1,10/17/2011 12:33,10/17/2011 12:33
13924,6,10/26/2011 13:44,9/28/2011 15:07
13925,4,7/28/2011 12:09,9/8/2011 12:47
13926,1,11/16/2011 13:16,11/16/2011 13:16
13927,1,9/26/2011 12:00,9/26/2011 12:00
13928,4,11/29/2011 10:33,8/25/2011 12:13
13929,2,1/17/2011 15:11,6/23/2011 15:26
13930,2,10/13/2011 9:45,7/26/2011 11:00
13931,2,3/4/2011 8:43,9/5/2011 10:12
13932,1,2/18/2011 12:02,2/18/2011 12:02
13933,2,7/14/2011 13:35,8/22/2011 14:03
13934,1,3/21/2011 8:39,3/21/2011 8:39
13936,1,6/13/2011 8:47,6/13/2011 8:47
13937,1,6/23/2011 16:35,6/23/2011 16:35
13938,1,11/4/2011 14:37,11/4/2011 14:37
13939,3,11/16/2011 13:33,8/23/2011 11:53
13940,4,10/6/2011 16:15,8/15/2011 12:47
13941,5,11/18/2011 9:43,9/11/2011 12:00
13946,3,3/17/2011 10:02,9/21/2011 13:33
13947,1,10/5/2011 14:42,10/5/2011 14:42
13948,1,12/14/2010 10:18,12/14/2010 10:18
13949,6,10/30/2011 15:35,9/6/2011 11:55
13950,4,11/15/2011 12:13,9/27/2011 14:52
13951,3,2/18/2011 15:21,6/16/2011 16:43
13952,2,4/15/2011 9:27,5/6/2011 9:00
13953,7,10/18/2011 10:55,8/16/2011 10:03
13954,2,12/8/2011 12:50,9/30/2011 10:52
13955,2,2/7/2011 12:24,7/8/2011 17:19
13956,5,10/16/2011 15:56,7/24/2011 16:12
13959,3,12/12/2010 13:56,9/21/2011 15:06
13960,2,11/18/2011 15:27,9/29/2011 12:39
13962,2,11/18/2011 8:47,4/8/2011 11:21
13963,4,1/23/2011 15:45,2/4/2011 14:43
13967,1,7/17/2011 12:02,7/17/2011 12:02
13969,18,1/21/2011 13:13,8/4/2011 16:31
13971,8,10/11/2011 10:41,8/25/2011 14:23
13972,2,5/22/2011 11:34,9/30/2011 11:54
13973,1,2/25/2011 15:21,2/25/2011 15:21
13974,1,10/21/2011 14:41,10/21/2011 14:41
13975,6,11/8/2011 13:10,8/3/2011 13:39
13976,1,5/17/2011 9:13,5/17/2011 9:13
13978,2,10/25/2011 15:04,11/25/2011 11:36
13979,1,9/27/2011 13:32,9/27/2011 13:32
13980,1,10/10/2011 13:34,10/10/2011 13:34
13982,4,1/17/2011 13:08,6/29/2011 15:11
13983,12,1/17/2011 14:51,9/12/2011 11:41
13984,5,1/18/2011 13:40,8/5/2011 14:30
13985,15,10/12/2011 11:45,9/29/2011 8:53
13986,1,11/22/2011 15:00,11/22/2011 15:00
13988,6,10/27/2011 10:36,9/28/2011 10:54
13989,2,10/5/2011 9:47,4/14/2011 15:39
13990,1,5/10/2011 15:19,5/10/2011 15:19
13991,6,10/18/2011 13:19,9/25/2011 13:47
13992,1,11/9/2011 15:23,11/9/2011 15:23
13993,9,1/13/2011 10:43,9/11/2011 12:16
13994,6,10/3/2011 15:28,9/23/2011 10:17
13995,5,10/14/2011 12:55,8/16/2011 9:00
13999,12,1/21/2011 13:05,9/5/2011 11:19
14000,1,5/12/2011 16:50,5/12/2011 16:50
14001,3,10/25/2011 10:31,4/21/2011 9:26
14002,2,7/28/2011 15:55,7/6/2011 14:59
14004,7,10/27/2011 14:40,9/22/2011 12:42
14005,5,11/30/2011 12:41,9/25/2011 11:29
14006,3,1/31/2011 15:11,8/16/2011 9:39
14009,2,5/18/2011 13:00,5/25/2011 15:47
14012,1,3/7/2011 12:26,3/7/2011 12:26
14013,3,3/9/2011 8:59,8/21/2011 15:01
14014,1,9/23/2011 13:18,9/23/2011 13:18
14015,1,10/18/2011 10:02,10/18/2011 10:02
14016,4,12/17/2010 14:21,7/1/2011 11:29
14019,3,10/24/2011 10:13,9/2/2011 12:51
14020,2,11/23/2011 9:22,9/12/2011 15:32
14021,3,3/28/2011 15:10,7/7/2011 15:46
14022,1,4/28/2011 14:39,4/28/2011 14:39
14023,2,12/2/2011 13:58,4/3/2011 15:50
14024,2,8/10/2011 11:30,8/7/2011 13:31
14027,1,10/10/2011 9:01,10/10/2011 9:01
14029,2,10/7/2011 14:46,7/18/2011 16:57
14030,8,11/21/2011 16:48,9/11/2011 15:52
14031,19,1/19/2011 16:19,9/26/2011 17:20
14032,11,11/17/2011 11:51,9/13/2011 14:51
14034,3,11/17/2011 14:02,7/5/2011 13:15
14035,5,10/23/2011 15:45,8/24/2011 13:15
14036,1,2/28/2011 9:26,2/28/2011 9:26
14037,2,12/10/2010 11:39,6/16/2011 13:57
14038,3,5/16/2011 14:05,9/22/2011 13:37
14039,1,11/6/2011 13:48,11/6/2011 13:48
14040,12,1/12/2011 14:57,9/6/2011 14:29
14041,1,3/18/2011 13:25,3/18/2011 13:25
14044,4,11/13/2011 12:05,8/28/2011 14:39
14045,4,1/6/2011 10:01,8/22/2011 15:27
14046,1,2/28/2011 14:48,2/28/2011 14:48
14047,5,1/7/2011 9:23,9/27/2011 14:08
14048,1,2/7/2011 14:53,2/7/2011 14:53
14049,4,1/26/2011 11:27,7/4/2011 11:47
14050,2,11/8/2011 10:00,8/25/2011 13:46
14051,23,1/28/2011 15:09,9/9/2011 10:16
14052,1,11/20/2011 12:30,11/20/2011 12:30
14053,2,7/3/2011 12:21,8/7/2011 14:27
14054,1,10/5/2011 15:49,10/5/2011 15:49
14055,1,8/25/2011 15:04,8/25/2011 15:04
14056,23,10/18/2011 16:46,9/16/2011 16:25
14057,17,10/4/2011 12:45,9/11/2011 14:58
14059,1,3/18/2011 10:06,3/18/2011 10:06
14060,19,1/10/2011 14:20,9/21/2011 13:01
14062,12,1/20/2011 14:18,9/9/2011 10:31
14064,5,11/10/2011 13:14,8/18/2011 18:11
14066,1,3/18/2011 12:21,3/18/2011 12:21
14067,2,10/7/2011 10:21,9/4/2011 12:00
14068,1,1/23/2011 16:02,1/23/2011 16:02
14071,8,10/23/2011 14:33,3/24/2011 13:28
14073,1,11/7/2011 15:49,11/7/2011 15:49
14075,3,11/20/2011 12:32,3/23/2011 16:35
14076,1,8/2/2011 15:19,8/2/2011 15:19
14077,5,10/30/2011 12:35,9/22/2011 13:44
14078,6,12/1/2010 12:54,8/30/2011 12:16
14079,1,8/7/2011 12:10,8/7/2011 12:10
14080,1,11/7/2011 11:09,11/7/2011 11:09
14081,2,12/5/2010 15:47,2/10/2011 16:17
14082,1,12/10/2010 11:02,12/10/2010 11:02
14083,9,12/2/2011 10:35,8/5/2011 14:31
14085,18,1/13/2011 11:54,7/21/2011 13:48
14087,1,12/7/2011 12:41,12/7/2011 12:41
14088,13,1/21/2011 13:07,8/3/2011 11:21
14089,1,10/14/2011 10:38,10/14/2011 10:38
14090,1,1/19/2011 10:51,1/19/2011 10:51
14092,14,1/21/2011 13:55,9/1/2011 10:36
14093,1,11/27/2011 16:27,11/27/2011 16:27
14096,17,10/10/2011 17:12,9/9/2011 15:17
14098,1,11/3/2011 10:13,11/3/2011 10:13
14099,11,1/14/2011 14:47,8/11/2011 15:34
14100,1,7/25/2011 11:01,7/25/2011 11:01
14101,6,1/17/2011 13:09,9/27/2011 12:28
14102,5,10/26/2011 12:46,12/4/2011 15:38
14104,2,6/27/2011 12:49,7/8/2011 12:50
14105,1,4/14/2011 17:58,4/14/2011 17:58
14107,7,10/19/2011 12:12,9/4/2011 15:20
14108,2,11/9/2011 10:41,8/30/2011 11:32
14109,1,9/28/2011 10:18,9/28/2011 10:18
14110,12,10/28/2011 11:33,9/14/2011 14:28
14111,4,11/25/2011 13:44,9/5/2011 12:21
14112,7,10/30/2011 15:57,8/1/2011 12:16
14113,4,11/17/2011 10:59,9/22/2011 16:46
14114,2,1/13/2011 11:05,3/11/2011 9:42
14116,5,10/6/2011 13:45,9/8/2011 9:51
14117,1,7/19/2011 9:49,7/19/2011 9:49
14121,4,10/11/2011 10:39,12/6/2011 12:19
14124,1,9/16/2011 13:32,9/16/2011 13:32
14125,3,11/11/2011 12:20,9/22/2011 15:40
14126,3,11/29/2011 12:21,12/2/2011 11:45
14127,3,2/2/2011 12:26,8/9/2011 10:49
14128,2,10/10/2011 12:00,3/29/2011 10:49
14129,5,11/22/2011 12:09,9/5/2011 9:49
14130,1,1/24/2011 16:05,1/24/2011 16:05
14132,11,10/10/2011 13:37,9/13/2011 14:30
14133,3,1/28/2011 11:27,8/2/2011 11:34
14135,15,1/11/2011 9:58,9/25/2011 11:36
14138,2,10/7/2011 9:38,12/8/2011 12:44
14139,1,10/24/2011 13:34,10/24/2011 13:34
14140,2,11/8/2011 11:20,12/6/2011 9:05
14141,4,10/11/2011 12:17,9/27/2011 11:38
14142,1,12/1/2010 16:33,12/1/2010 16:33
14143,1,7/29/2011 9:48,7/29/2011 9:48
14145,4,10/24/2011 12:10,7/6/2011 11:52
14146,5,12/1/2011 10:18,9/19/2011 15:01
14147,2,2/27/2011 11:42,9/22/2011 18:10
14148,1,4/20/2011 12:02,4/20/2011 12:02
14149,1,5/3/2011 9:44,5/3/2011 9:44
14150,2,11/4/2011 10:05,12/15/2010 10:04
14152,2,4/19/2011 15:46,9/25/2011 12:54
14154,2,4/14/2011 15:58,4/14/2011 16:26
14155,1,3/18/2011 14:13,3/18/2011 14:13
14156,55,1/14/2011 14:11,9/7/2011 16:00
14157,2,11/20/2011 11:32,2/27/2011 13:04
14158,1,10/30/2011 15:08,10/30/2011 15:08
14159,11,10/18/2011 13:41,9/5/2011 12:00
14161,3,12/5/2010 13:18,5/8/2011 11:41
14162,2,2/20/2011 12:32,6/19/2011 11:36
14163,4,4/14/2011 17:33,9/13/2011 15:18
14164,2,9/20/2011 12:18,9/30/2011 12:24
14165,1,3/9/2011 12:39,3/9/2011 12:39
14167,4,1/12/2011 15:44,6/27/2011 16:46
14171,1,9/2/2011 16:43,9/2/2011 16:43
14173,4,10/25/2011 13:17,5/4/2011 14:03
14174,1,11/6/2011 13:17,11/6/2011 13:17
14175,3,1/14/2011 12:22,6/21/2011 14:29
14176,4,1/17/2011 11:28,2/15/2011 13:12
14177,4,6/13/2011 11:10,9/5/2011 12:24
14178,7,10/30/2011 12:48,9/2/2011 14:42
14179,2,10/18/2011 14:00,10/30/2011 12:07
14180,25,1/19/2011 14:22,9/9/2011 13:47
14184,1,10/4/2011 12:43,10/4/2011 12:43
14185,1,1/12/2011 13:52,1/12/2011 13:52
14188,6,11/9/2011 12:45,9/29/2011 12:15
14189,15,1/25/2011 13:46,9/4/2011 13:45
14191,13,10/18/2011 14:32,9/20/2011 9:24
14193,2,10/3/2011 9:34,3/15/2011 11:38
14194,21,10/11/2011 8:23,9/25/2011 12:32
14195,2,4/1/2011 16:50,5/22/2011 10:29
14196,1,8/25/2011 10:25,8/25/2011 10:25
14198,4,11/21/2011 16:35,9/14/2011 11:25
14199,1,5/5/2011 13:44,5/5/2011 13:44
14201,7,10/10/2011 13:27,9/20/2011 10:47
14204,1,12/7/2011 13:38,12/7/2011 13:38
14205,2,11/23/2011 10:55,3/20/2011 15:07
14206,1,4/14/2011 16:38,4/14/2011 16:38
14208,1,9/6/2011 12:48,9/6/2011 12:48
14209,6,1/11/2011 12:56,8/10/2011 16:01
14210,6,1/4/2011 13:30,8/26/2011 12:36
14211,9,10/13/2011 10:20,9/4/2011 10:51
14212,1,9/11/2011 12:45,9/11/2011 12:45
14214,5,10/20/2011 11:54,7/6/2011 15:02
14215,6,1/13/2011 14:24,9/23/2011 10:44
14216,4,11/2/2011 10:51,12/6/2011 14:56
14217,17,1/11/2011 10:31,9/26/2011 15:47
14218,1,10/28/2011 10:00,10/28/2011 10:00
14219,1,12/5/2011 16:23,12/5/2011 16:23
14220,2,12/16/2010 18:18,4/6/2011 13:23
14221,9,1/4/2011 15:33,9/20/2011 12:21
14222,1,6/15/2011 16:42,6/15/2011 16:42
14223,3,3/20/2011 16:02,9/8/2011 13:38
14224,4,1/23/2011 13:58,8/21/2011 13:24
14226,5,11/10/2011 12:12,9/30/2011 11:45
14227,10,11/13/2011 15:48,9/15/2011 11:33
14229,3,1/10/2011 12:03,2/21/2011 9:45
14231,3,2/24/2011 11:55,6/9/2011 11:05
14232,5,10/28/2011 11:09,8/16/2011 12:52
14233,4,1/26/2011 12:43,5/12/2011 10:45
14234,4,10/13/2011 13:58,11/9/2011 15:42
14235,5,3/24/2011 13:23,9/25/2011 14:37
14236,2,12/2/2010 18:49,9/20/2011 9:13
14237,1,12/1/2010 13:20,12/1/2010 13:20
14238,1,1/17/2011 14:40,1/17/2011 14:40
14239,11,1/27/2011 14:45,9/6/2011 12:38
14240,2,11/9/2011 13:45,4/28/2011 11:40
14241,1,6/9/2011 11:46,6/9/2011 11:46
14242,2,1/18/2011 8:53,4/19/2011 11:46
14243,10,1/26/2011 13:33,9/5/2011 13:10
14245,2,3/21/2011 10:41,5/4/2011 8:40
14246,3,4/8/2011 8:25,8/21/2011 11:50
14247,1,3/6/2011 15:21,3/6/2011 15:21
14248,1,1/25/2011 14:45,1/25/2011 14:45
14250,3,12/2/2011 14:29,9/11/2011 13:44
14251,5,10/13/2011 12:46,12/8/2011 8:32
14256,2,12/10/2010 11:44,3/24/2011 13:17
14257,5,1/25/2011 10:49,8/8/2011 15:35
14258,9,1/6/2011 12:18,9/11/2011 10:42
14259,1,7/21/2011 10:44,7/21/2011 10:44
14261,2,10/20/2011 10:04,9/22/2011 10:47
14262,8,10/17/2011 8:56,9/16/2011 14:55
14264,2,4/8/2011 12:20,7/8/2011 10:20
14265,2,7/14/2011 9:10,8/22/2011 13:32
14267,3,3/24/2011 11:38,6/30/2011 10:09
14270,1,1/12/2011 9:33,1/12/2011 9:33
14271,1,4/28/2011 12:47,4/28/2011 12:47
14272,2,3/30/2011 13:57,9/27/2011 10:08
14273,4,10/19/2011 13:20,7/26/2011 14:56
14276,3,2/23/2011 9:38,9/2/2011 9:45
14277,3,11/18/2011 9:53,5/11/2011 13:20
14280,1,5/27/2011 10:37,5/27/2011 10:37
14282,15,11/17/2011 13:38,9/19/2011 14:55
14284,2,11/9/2011 8:11,9/14/2011 13:04
14285,4,11/18/2011 14:50,9/25/2011 11:38
14286,3,10/25/2011 8:26,4/11/2011 8:16
14287,3,12/1/2011 13:25,5/25/2011 11:44
14288,1,5/10/2011 13:22,5/10/2011 13:22
14289,6,12/1/2011 11:44,7/28/2011 10:24
14290,5,10/14/2011 14:44,9/19/2011 14:38
14291,11,10/13/2011 9:16,8/11/2011 10:55
14292,9,10/31/2011 9:50,9/12/2011 12:51
14293,4,12/6/2010 10:18,7/15/2011 15:28
14295,1,10/30/2011 15:50,10/30/2011 15:50
14297,4,10/10/2011 10:45,3/10/2011 8:31
14298,44,1/25/2011 10:56,9/28/2011 13:32
14299,9,1/13/2011 15:19,9/22/2011 12:06
14300,1,11/21/2011 8:57,11/21/2011 8:57
14301,1,8/14/2011 15:33,8/14/2011 15:33
14304,1,5/1/2011 11:50,5/1/2011 11:50
14305,3,7/27/2011 14:14,9/29/2011 15:29
14306,2,10/19/2011 13:23,9/15/2011 10:31
14307,6,1/19/2011 14:43,9/12/2011 9:38
14309,9,11/11/2011 9:46,9/7/2011 12:50
14311,1,4/11/2011 10:14,4/11/2011 10:14
14312,6,1/6/2011 16:35,9/9/2011 13:14
14314,1,8/25/2011 10:39,8/25/2011 10:39
14315,6,10/26/2011 12:06,8/2/2011 13:31
14317,1,10/6/2011 10:44,10/6/2011 10:44
14320,2,1/11/2011 9:12,5/17/2011 9:24
14321,5,1/10/2011 11:35,9/27/2011 9:24
14323,2,4/15/2011 11:44,8/17/2011 11:37
14326,1,4/11/2011 15:04,4/11/2011 15:04
14327,1,6/29/2011 13:58,6/29/2011 13:58
14329,7,1/14/2011 13:42,8/23/2011 12:18
14331,2,7/27/2011 15:14,8/7/2011 13:17
14332,3,10/4/2011 13:55,7/15/2011 10:33
14333,1,10/3/2011 10:38,10/3/2011 10:38
14334,8,1/24/2011 11:35,9/7/2011 10:55
14335,2,11/23/2011 13:41,9/4/2011 13:07
14336,4,11/23/2011 11:40,5/4/2011 15:37
14338,2,5/27/2011 13:30,7/1/2011 14:08
14339,1,4/11/2011 11:06,4/11/2011 11:06
14340,1,5/5/2011 9:44,5/5/2011 9:44
14341,8,1/25/2011 13:55,8/1/2011 14:05
14342,4,11/18/2011 13:21,7/25/2011 14:35
14344,8,12/16/2010 17:51,8/4/2011 13:51
14345,1,11/1/2011 9:51,11/1/2011 9:51
14346,2,2/15/2011 13:52,8/11/2011 9:47
14348,1,3/24/2011 16:23,3/24/2011 16:23
14349,1,11/29/2011 15:39,11/29/2011 15:39
14350,1,3/10/2011 14:14,3/10/2011 14:14
14351,1,6/28/2011 11:56,6/28/2011 11:56
14352,4,3/11/2011 14:58,7/5/2011 15:41
14353,1,5/8/2011 16:06,5/8/2011 16:06
14354,2,11/9/2011 15:36,12/4/2011 11:32
14355,1,12/9/2010 12:16,12/9/2010 12:16
14356,2,9/19/2011 14:43,9/21/2011 9:18
14357,1,10/27/2011 16:23,10/27/2011 16:23
14359,3,10/28/2011 8:58,9/13/2011 9:03
14360,4,10/3/2011 12:47,9/6/2011 11:58
14362,1,11/17/2011 15:08,11/17/2011 15:08
14364,8,5/12/2011 12:56,8/23/2011 11:01
14367,16,10/19/2011 10:31,9/25/2011 12:16
14368,1,1/24/2011 9:52,1/24/2011 9:52
14371,1,2/17/2011 16:35,2/17/2011 16:35
14373,1,12/16/2010 15:40,12/16/2010 15:40
14375,1,6/7/2011 13:44,6/7/2011 13:44
14377,2,3/22/2011 13:38,6/1/2011 13:32
14379,2,10/26/2011 16:43,2/17/2011 15:03
14381,1,10/18/2011 17:10,10/18/2011 17:10
14382,1,11/13/2011 16:18,11/13/2011 16:18
14383,3,10/6/2011 13:00,6/29/2011 10:18
14385,3,11/16/2011 11:55,11/30/2011 15:36
14386,1,2/16/2011 9:45,2/16/2011 9:45
14387,3,11/7/2011 12:29,9/26/2011 12:58
14388,8,11/29/2011 13:32,9/9/2011 13:26
14389,2,10/5/2011 15:17,6/2/2011 12:04
14390,9,10/14/2011 12:56,7/18/2011 13:35
14393,1,5/5/2011 18:16,5/5/2011 18:16
14395,9,1/9/2011 15:23,9/22/2011 12:41
14396,2,10/5/2011 16:09,12/3/2010 15:19
14397,19,10/11/2011 10:24,9/7/2011 9:37
14400,1,7/13/2011 15:50,7/13/2011 15:50
14401,13,1/28/2011 15:53,9/5/2011 11:51
14403,4,4/6/2011 14:23,8/1/2011 12:57
14404,6,1/16/2011 15:38,8/23/2011 11:16
14406,1,8/12/2011 16:54,8/12/2011 16:54
14407,6,3/8/2011 11:59,8/24/2011 14:02
14408,7,11/29/2011 11:41,9/6/2011 11:29
14409,6,1/25/2011 11:18,9/29/2011 18:18
14410,9,2/7/2011 9:36,9/8/2011 15:08
14411,1,2/2/2011 10:56,2/2/2011 10:56
14412,2,10/28/2011 10:45,9/28/2011 8:48
14413,1,12/12/2010 13:37,12/12/2010 13:37
14414,7,12/16/2010 11:11,9/9/2011 12:09
14415,13,1/18/2011 15:37,9/2/2011 15:56
14416,2,10/28/2011 15:10,11/17/2011 15:22
14418,3,11/14/2011 13:55,8/23/2011 17:18
14419,6,10/10/2011 11:30,9/27/2011 11:27
14420,1,9/1/2011 18:07,9/1/2011 18:07
14421,2,10/13/2011 13:24,5/12/2011 10:49
14422,6,10/17/2011 15:18,9/30/2011 10:48
14423,1,5/5/2011 15:12,5/5/2011 15:12
14424,1,11/22/2011 11:48,11/22/2011 11:48
14426,10,1/31/2011 9:51,7/22/2011 11:56
14427,2,10/20/2011 14:23,10/7/2011 9:10
14428,5,1/18/2011 16:39,9/21/2011 14:50
14431,1,2/10/2011 10:40,2/10/2011 10:40
14432,6,10/2/2011 15:49,9/11/2011 14:09
14434,6,10/10/2011 15:45,9/28/2011 15:31
14436,1,9/2/2011 10:13,9/2/2011 10:13
14437,1,12/9/2010 9:27,12/9/2010 9:27
14438,1,2/6/2011 14:56,2/6/2011 14:56
14439,1,1/24/2011 11:39,1/24/2011 11:39
14440,5,1/27/2011 10:30,9/28/2011 12:46
14441,4,10/27/2011 14:27,9/6/2011 9:45
14442,2,1/27/2011 9:33,5/19/2011 11:36
14443,4,10/17/2011 10:10,7/24/2011 11:40
14446,4,11/11/2011 12:02,9/20/2011 12:35
14447,5,10/20/2011 11:58,5/27/2011 14:29
14448,2,11/30/2011 13:50,12/10/2010 17:26
14449,4,10/6/2011 13:29,4/7/2011 12:16
14450,3,1/23/2011 11:53,6/12/2011 10:46
14451,2,10/10/2011 13:38,5/29/2011 12:35
14452,2,11/29/2011 12:06,9/7/2011 11:32
14453,1,6/2/2011 14:15,6/2/2011 14:15
14456,9,10/30/2011 12:53,9/27/2011 12:52
14457,1,2/2/2011 9:39,2/2/2011 9:39
14459,1,7/7/2011 13:35,7/7/2011 13:35
