CustomerID,last_purchase_date,days_since_last_purchase,churn_status
12413,2011-10-04,66,Active
12457,2011-10-04,66,Active
12512,2011-10-04,66,Active
13317,2011-10-04,66,Active
13351,2011-10-04,66,Active
13552,2011-10-04,66,Active
13792,2011-10-04,66,Active
13801,2011-10-04,66,Active
14184,2011-10-04,66,Active
14462,2011-10-04,66,Active
15181,2011-10-04,66,Active
15228,2011-10-04,66,Active
15241,2011-10-04,66,Active
15255,2011-10-04,66,Active
15276,2011-10-04,66,Active
15339,2011-10-04,66,Active
15739,2011-10-04,66,Active
16253,2011-10-04,66,Active
16374,2011-10-04,66,Active
16556,2011-10-04,66,Active
16881,2011-10-04,66,Active
16882,2011-10-04,66,Active
17667,2011-10-04,66,Active
17957,2011-10-04,66,Active
12789,2011-10-05,65,Active
12843,2011-10-05,65,Active
13483,2011-10-05,65,Active
13947,2011-10-05,65,Active
13989,2011-10-05,65,Active
14054,2011-10-05,65,Active
14389,2011-10-05,65,Active
14396,2011-10-05,65,Active
15048,2011-10-05,65,Active
15127,2011-10-05,65,Active
15244,2011-10-05,65,Active
15730,2011-10-05,65,Active
15757,2011-10-05,65,Active
15762,2011-10-05,65,Active
16040,2011-10-05,65,Active
16059,2011-10-05,65,Active
16106,2011-10-05,65,Active
16140,2011-10-05,65,Active
16160,2011-10-05,65,Active
16758,2011-10-05,65,Active
16803,2011-10-05,65,Active
17222,2011-10-05,65,Active
17382,2011-10-05,65,Active
17483,2011-10-05,65,Active
17647,2011-10-05,65,Active
18033,2011-10-05,65,Active
12923,2011-10-06,64,Active
12939,2011-10-06,64,Active
13023,2011-10-06,64,Active
13049,2011-10-06,64,Active
13177,2011-10-06,64,Active
13348,2011-10-06,64,Active
13422,2011-10-06,64,Active
13504,2011-10-06,64,Active
13591,2011-10-06,64,Active
13602,2011-10-06,64,Active
13771,2011-10-06,64,Active
13845,2011-10-06,64,Active
14257,2011-10-06,64,Active
14317,2011-10-06,64,Active
14518,2011-10-06,64,Active
14538,2011-10-06,64,Active
14819,2011-10-06,64,Active
14959,2011-10-06,64,Active
15264,2011-10-06,64,Active
15300,2011-10-06,64,Active
15306,2011-10-06,64,Active
15315,2011-10-06,64,Active
15416,2011-10-06,64,Active
15518,2011-10-06,64,Active
15766,2011-10-06,64,Active
15837,2011-10-06,64,Active
15937,2011-10-06,64,Active
16184,2011-10-06,64,Active
16316,2011-10-06,64,Active
16432,2011-10-06,64,Active
16895,2011-10-06,64,Active
17921,2011-10-06,64,Active
12394,2011-10-07,63,Active
12420,2011-10-07,63,Active
12492,2011-10-07,63,Active
12519,2011-10-07,63,Active
12740,2011-10-07,63,Active
12781,2011-10-07,63,Active
12885,2011-10-07,63,Active
13169,2011-10-07,63,Active
13276,2011-10-07,63,Active
13359,2011-10-07,63,Active
13419,2011-10-07,63,Active
13587,2011-10-07,63,Active
13689,2011-10-07,63,Active
13763,2011-10-07,63,Active
13806,2011-10-07,63,Active
13876,2011-10-07,63,Active
14029,2011-10-07,63,Active
14067,2011-10-07,63,Active
14792,2011-10-07,63,Active
14844,2011-10-07,63,Active
15706,2011-10-07,63,Active
15815,2011-10-07,63,Active
15874,2011-10-07,63,Active
16354,2011-10-07,63,Active
16455,2011-10-07,63,Active
16477,2011-10-07,63,Active
17030,2011-10-07,63,Active
18136,2011-10-07,63,Active
13193,2011-10-09,61,Active
13259,2011-10-09,61,Active
13260,2011-10-09,61,Active
14514,2011-10-09,61,Active
14801,2011-10-09,61,Active
15606,2011-10-09,61,Active
15756,2011-10-09,61,Active
16104,2011-10-09,61,Active
16248,2011-10-09,61,Active
16380,2011-10-09,61,Active
16518,2011-10-09,61,Active
16595,2011-10-09,61,Active
16685,2011-10-09,61,Active
16921,2011-10-09,61,Active
18088,2011-10-09,61,Active
12607,2011-10-10,60,Active
13224,2011-10-10,60,Active
13352,2011-10-10,60,Active
13373,2011-10-10,60,Active
13473,2011-10-10,60,Active
13666,2011-10-10,60,Active
13980,2011-10-10,60,Active
14027,2011-10-10,60,Active
14128,2011-10-10,60,Active
14201,2011-10-10,60,Active
14451,2011-10-10,60,Active
14529,2011-10-10,60,Active
14535,2011-10-10,60,Active
14665,2011-10-10,60,Active
15128,2011-10-10,60,Active
15193,2011-10-10,60,Active
15211,2011-10-10,60,Active
15304,2011-10-10,60,Active
15553,2011-10-10,60,Active
15886,2011-10-10,60,Active
16179,2011-10-10,60,Active
16385,2011-10-10,60,Active
16395,2011-10-10,60,Active
16776,2011-10-10,60,Active
16982,2011-10-10,60,Active
17025,2011-10-10,60,Active
17214,2011-10-10,60,Active
17284,2011-10-10,60,Active
17462,2011-10-10,60,Active
17552,2011-10-10,60,Active
17589,2011-10-10,60,Active
17648,2011-10-10,60,Active
18126,2011-10-10,60,Active
18169,2011-10-10,60,Active
12530,2011-10-11,59,Active
12772,2011-10-11,59,Active
12824,2011-10-11,59,Active
12836,2011-10-11,59,Active
13109,2011-10-11,59,Active
13283,2011-10-11,59,Active
13517,2011-10-11,59,Active
13627,2011-10-11,59,Active
13690,2011-10-11,59,Active
13919,2011-10-11,59,Active
14175,2011-10-11,59,Active
14857,2011-10-11,59,Active
14952,2011-10-11,59,Active
15199,2011-10-11,59,Active
16086,2011-10-11,59,Active
16120,2011-10-11,59,Active
16136,2011-10-11,59,Active
16171,2011-10-11,59,Active
16861,2011-10-11,59,Active
17620,2011-10-11,59,Active
17863,2011-10-11,59,Active
12602,2011-10-12,58,Active
12633,2011-10-12,58,Active
12667,2011-10-12,58,Active
12679,2011-10-12,58,Active
13208,2011-10-12,58,Active
13464,2011-10-12,58,Active
13520,2011-10-12,58,Active
13842,2011-10-12,58,Active
13865,2011-10-12,58,Active
14541,2011-10-12,58,Active
14642,2011-10-12,58,Active
14761,2011-10-12,58,Active
14775,2011-10-12,58,Active
14852,2011-10-12,58,Active
15038,2011-10-12,58,Active
15281,2011-10-12,58,Active
15421,2011-10-12,58,Active
15831,2011-10-12,58,Active
15840,2011-10-12,58,Active
16203,2011-10-12,58,Active
16652,2011-10-12,58,Active
16753,2011-10-12,58,Active
17064,2011-10-12,58,Active
17190,2011-10-12,58,Active
17489,2011-10-12,58,Active
17913,2011-10-12,58,Active
18171,2011-10-12,58,Active
18277,2011-10-12,58,Active
12359,2011-10-13,57,Active
12446,2011-10-13,57,Active
12613,2011-10-13,57,Active
12631,2011-10-13,57,Active
12876,2011-10-13,57,Active
13487,2011-10-13,57,Active
13827,2011-10-13,57,Active
13853,2011-10-13,57,Active
13858,2011-10-13,57,Active
13911,2011-10-13,57,Active
13930,2011-10-13,57,Active
14421,2011-10-13,57,Active
14537,2011-10-13,57,Active
14555,2011-10-13,57,Active
14624,2011-10-13,57,Active
14975,2011-10-13,57,Active
14976,2011-10-13,57,Active
15272,2011-10-13,57,Active
15367,2011-10-13,57,Active
16121,2011-10-13,57,Active
16224,2011-10-13,57,Active
16430,2011-10-13,57,Active
16770,2011-10-13,57,Active
16773,2011-10-13,57,Active
16793,2011-10-13,57,Active
17169,2011-10-13,57,Active
17181,2011-10-13,57,Active
17279,2011-10-13,57,Active
17509,2011-10-13,57,Active
17614,2011-10-13,57,Active
18160,2011-10-13,57,Active
12454,2011-10-14,56,Active
13006,2011-10-14,56,Active
13136,2011-10-14,56,Active
13213,2011-10-14,56,Active
14089,2011-10-14,56,Active
14567,2011-10-14,56,Active
14937,2011-10-14,56,Active
15620,2011-10-14,56,Active
15826,2011-10-14,56,Active
16081,2011-10-14,56,Active
16239,2011-10-14,56,Active
16394,2011-10-14,56,Active
16413,2011-10-14,56,Active
16950,2011-10-14,56,Active
17180,2011-10-14,56,Active
17771,2011-10-14,56,Active
17892,2011-10-14,56,Active
17986,2011-10-14,56,Active
18228,2011-10-14,56,Active
12940,2011-10-16,54,Active
13034,2011-10-16,54,Active
13760,2011-10-16,54,Active
13878,2011-10-16,54,Active
14780,2011-10-16,54,Active
15440,2011-10-16,54,Active
15545,2011-10-16,54,Active
15994,2011-10-16,54,Active
16052,2011-10-16,54,Active
16206,2011-10-16,54,Active
16674,2011-10-16,54,Active
16934,2011-10-16,54,Active
12463,2011-10-17,53,Active
12475,2011-10-17,53,Active
12794,2011-10-17,53,Active
13015,2011-10-17,53,Active
13265,2011-10-17,53,Active
13750,2011-10-17,53,Active
13875,2011-10-17,53,Active
13923,2011-10-17,53,Active
14211,2011-10-17,53,Active
14443,2011-10-17,53,Active
14830,2011-10-17,53,Active
14841,2011-10-17,53,Active
15012,2011-10-17,53,Active
15066,2011-10-17,53,Active
15335,2011-10-17,53,Active
15598,2011-10-17,53,Active
16363,2011-10-17,53,Active
16389,2011-10-17,53,Active
16412,2011-10-17,53,Active
16542,2011-10-17,53,Active
16563,2011-10-17,53,Active
16737,2011-10-17,53,Active
16932,2011-10-17,53,Active
17201,2011-10-17,53,Active
17205,2011-10-17,53,Active
17206,2011-10-17,53,Active
17244,2011-10-17,53,Active
17520,2011-10-17,53,Active
17527,2011-10-17,53,Active
17534,2011-10-17,53,Active
17612,2011-10-17,53,Active
17734,2011-10-17,53,Active
17785,2011-10-17,53,Active
18042,2011-10-17,53,Active
12360,2011-10-18,52,Active
12611,2011-10-18,52,Active
12759,2011-10-18,52,Active
12863,2011-10-18,52,Active
13032,2011-10-18,52,Active
13594,2011-10-18,52,Active
13637,2011-10-18,52,Active
13805,2011-10-18,52,Active
14015,2011-10-18,52,Active
14381,2011-10-18,52,Active
14639,2011-10-18,52,Active
14798,2011-10-18,52,Active
14861,2011-10-18,52,Active
15140,2011-10-18,52,Active
15327,2011-10-18,52,Active
15505,2011-10-18,52,Active
15604,2011-10-18,52,Active
15637,2011-10-18,52,Active
15678,2011-10-18,52,Active
16249,2011-10-18,52,Active
16515,2011-10-18,52,Active
16730,2011-10-18,52,Active
16734,2011-10-18,52,Active
16848,2011-10-18,52,Active
16940,2011-10-18,52,Active
17262,2011-10-18,52,Active
17679,2011-10-18,52,Active
12370,2011-10-19,51,Active
12596,2011-10-19,51,Active
12744,2011-10-19,51,Active
13491,2011-10-19,51,Active
13849,2011-10-19,51,Active
14107,2011-10-19,51,Active
14229,2011-10-19,51,Active
14273,2011-10-19,51,Active
14306,2011-10-19,51,Active
14776,2011-10-19,51,Active
14799,2011-10-19,51,Active
15006,2011-10-19,51,Active
15220,2011-10-19,51,Active
15468,2011-10-19,51,Active
15610,2011-10-19,51,Active
15754,2011-10-19,51,Active
15803,2011-10-19,51,Active
15853,2011-10-19,51,Active
16123,2011-10-19,51,Active
16131,2011-10-19,51,Active
16470,2011-10-19,51,Active
16621,2011-10-19,51,Active
16826,2011-10-19,51,Active
17148,2011-10-19,51,Active
17824,2011-10-19,51,Active
17934,2011-10-19,51,Active
17973,2011-10-19,51,Active
18019,2011-10-19,51,Active
12556,2011-10-20,50,Active
13245,2011-10-20,50,Active
13366,2011-10-20,50,Active
13573,2011-10-20,50,Active
13669,2011-10-20,50,Active
13761,2011-10-20,50,Active
13897,2011-10-20,50,Active
14261,2011-10-20,50,Active
14427,2011-10-20,50,Active
14484,2011-10-20,50,Active
14495,2011-10-20,50,Active
14585,2011-10-20,50,Active
14631,2011-10-20,50,Active
14638,2011-10-20,50,Active
14923,2011-10-20,50,Active
15121,2011-10-20,50,Active
15129,2011-10-20,50,Active
15296,2011-10-20,50,Active
15301,2011-10-20,50,Active
15469,2011-10-20,50,Active
15565,2011-10-20,50,Active
15587,2011-10-20,50,Active
15664,2011-10-20,50,Active
15807,2011-10-20,50,Active
15836,2011-10-20,50,Active
16099,2011-10-20,50,Active
16170,2011-10-20,50,Active
16177,2011-10-20,50,Active
16260,2011-10-20,50,Active
16593,2011-10-20,50,Active
16846,2011-10-20,50,Active
17007,2011-10-20,50,Active
17092,2011-10-20,50,Active
17125,2011-10-20,50,Active
17354,2011-10-20,50,Active
17420,2011-10-20,50,Active
17571,2011-10-20,50,Active
17672,2011-10-20,50,Active
17764,2011-10-20,50,Active
18149,2011-10-20,50,Active
18252,2011-10-20,50,Active
12403,2011-10-21,49,Active
12407,2011-10-21,49,Active
13157,2011-10-21,49,Active
13725,2011-10-21,49,Active
13917,2011-10-21,49,Active
13918,2011-10-21,49,Active
13974,2011-10-21,49,Active
14233,2011-10-21,49,Active
14967,2011-10-21,49,Active
15286,2011-10-21,49,Active
15677,2011-10-21,49,Active
15740,2011-10-21,49,Active
15819,2011-10-21,49,Active
16153,2011-10-21,49,Active
16497,2011-10-21,49,Active
16918,2011-10-21,49,Active
17361,2011-10-21,49,Active
17832,2011-10-21,49,Active
17940,2011-10-21,49,Active
13598,2011-10-23,47,Active
14504,2011-10-23,47,Active
14731,2011-10-23,47,Active
14800,2011-10-23,47,Active
15000,2011-10-23,47,Active
16007,2011-10-23,47,Active
16017,2011-10-23,47,Active
16686,2011-10-23,47,Active
16768,2011-10-23,47,Active
17111,2011-10-23,47,Active
17836,2011-10-23,47,Active
12546,2011-10-24,46,Active
13165,2011-10-24,46,Active
13176,2011-10-24,46,Active
14019,2011-10-24,46,Active
14139,2011-10-24,46,Active
14145,2011-10-24,46,Active
14312,2011-10-24,46,Active
14474,2011-10-24,46,Active
14764,2011-10-24,46,Active
14997,2011-10-24,46,Active
15068,2011-10-24,46,Active
15142,2011-10-24,46,Active
15215,2011-10-24,46,Active
15277,2011-10-24,46,Active
15592,2011-10-24,46,Active
15786,2011-10-24,46,Active
15801,2011-10-24,46,Active
15806,2011-10-24,46,Active
15844,2011-10-24,46,Active
16019,2011-10-24,46,Active
16023,2011-10-24,46,Active
16325,2011-10-24,46,Active
16444,2011-10-24,46,Active
16491,2011-10-24,46,Active
16728,2011-10-24,46,Active
16742,2011-10-24,46,Active
17004,2011-10-24,46,Active
17186,2011-10-24,46,Active
17317,2011-10-24,46,Active
17344,2011-10-24,46,Active
17423,2011-10-24,46,Active
18240,2011-10-24,46,Active
12398,2011-10-25,45,Active
13182,2011-10-25,45,Active
13340,2011-10-25,45,Active
13481,2011-10-25,45,Active
13601,2011-10-25,45,Active
13652,2011-10-25,45,Active
14001,2011-10-25,45,Active
14341,2011-10-25,45,Active
15158,2011-10-25,45,Active
15345,2011-10-25,45,Active
15630,2011-10-25,45,Active
15656,2011-10-25,45,Active
16056,2011-10-25,45,Active
16110,2011-10-25,45,Active
16258,2011-10-25,45,Active
16708,2011-10-25,45,Active
17024,2011-10-25,45,Active
17917,2011-10-25,45,Active
17928,2011-10-25,45,Active
18045,2011-10-25,45,Active
18079,2011-10-25,45,Active
18147,2011-10-25,45,Active
12371,2011-10-26,44,Active
12448,2011-10-26,44,Active
12456,2011-10-26,44,Active
12812,2011-10-26,44,Active
12879,2011-10-26,44,Active
13107,2011-10-26,44,Active
14315,2011-10-26,44,Active
14379,2011-10-26,44,Active
14598,2011-10-26,44,Active
14690,2011-10-26,44,Active
14754,2011-10-26,44,Active
15240,2011-10-26,44,Active
15320,2011-10-26,44,Active
15516,2011-10-26,44,Active
15821,2011-10-26,44,Active
15835,2011-10-26,44,Active
15990,2011-10-26,44,Active
16071,2011-10-26,44,Active
16188,2011-10-26,44,Active
16208,2011-10-26,44,Active
16225,2011-10-26,44,Active
16345,2011-10-26,44,Active
16415,2011-10-26,44,Active
16418,2011-10-26,44,Active
16454,2011-10-26,44,Active
16750,2011-10-26,44,Active
17175,2011-10-26,44,Active
17470,2011-10-26,44,Active
17712,2011-10-26,44,Active
17895,2011-10-26,44,Active
18226,2011-10-26,44,Active
12430,2011-10-27,43,Active
12536,2011-10-27,43,Active
13416,2011-10-27,43,Active
13538,2011-10-27,43,Active
13654,2011-10-27,43,Active
14004,2011-10-27,43,Active
14239,2011-10-27,43,Active
14357,2011-10-27,43,Active
14716,2011-10-27,43,Active
14752,2011-10-27,43,Active
14842,2011-10-27,43,Active
15014,2011-10-27,43,Active
15288,2011-10-27,43,Active
15622,2011-10-27,43,Active
15659,2011-10-27,43,Active
15791,2011-10-27,43,Active
16026,2011-10-27,43,Active
16232,2011-10-27,43,Active
16680,2011-10-27,43,Active
16847,2011-10-27,43,Active
17414,2011-10-27,43,Active
17459,2011-10-27,43,Active
17545,2011-10-27,43,Active
17684,2011-10-27,43,Active
17878,2011-10-27,43,Active
18261,2011-10-27,43,Active
18276,2011-10-27,43,Active
12432,2011-10-28,42,Active
12678,2011-10-28,42,Active
12895,2011-10-28,42,Active
13812,2011-10-28,42,Active
13993,2011-10-28,42,Active
14218,2011-10-28,42,Active
14221,2011-10-28,42,Active
14232,2011-10-28,42,Active
14412,2011-10-28,42,Active
14498,2011-10-28,42,Active
14738,2011-10-28,42,Active
15096,2011-10-28,42,Active
16102,2011-10-28,42,Active
16150,2011-10-28,42,Active
16554,2011-10-28,42,Active
16648,2011-10-28,42,Active
16843,2011-10-28,42,Active
17272,2011-10-28,42,Active
17418,2011-10-28,42,Active
17669,2011-10-28,42,Active
17837,2011-10-28,42,Active
17839,2011-10-28,42,Active
18287,2011-10-28,42,Active
13278,2011-10-30,40,Active
13421,2011-10-30,40,Active
13524,2011-10-30,40,Active
13566,2011-10-30,40,Active
13607,2011-10-30,40,Active
13617,2011-10-30,40,Active
14040,2011-10-30,40,Active
14077,2011-10-30,40,Active
14158,2011-10-30,40,Active
14179,2011-10-30,40,Active
14295,2011-10-30,40,Active
14582,2011-10-30,40,Active
14810,2011-10-30,40,Active
15059,2011-10-30,40,Active
15370,2011-10-30,40,Active
15376,2011-10-30,40,Active
15385,2011-10-30,40,Active
15478,2011-10-30,40,Active
15521,2011-10-30,40,Active
15669,2011-10-30,40,Active
15708,2011-10-30,40,Active
15748,2011-10-30,40,Active
15860,2011-10-30,40,Active
15865,2011-10-30,40,Active
16049,2011-10-30,40,Active
16190,2011-10-30,40,Active
16235,2011-10-30,40,Active
16601,2011-10-30,40,Active
17018,2011-10-30,40,Active
17213,2011-10-30,40,Active
17255,2011-10-30,40,Active
17372,2011-10-30,40,Active
17373,2011-10-30,40,Active
17447,2011-10-30,40,Active
17609,2011-10-30,40,Active
17796,2011-10-30,40,Active
18067,2011-10-30,40,Active
12522,2011-10-31,39,Active
12571,2011-10-31,39,Active
12581,2011-10-31,39,Active
12588,2011-10-31,39,Active
12909,2011-10-31,39,Active
13103,2011-10-31,39,Active
13145,2011-10-31,39,Active
13186,2011-10-31,39,Active
13544,2011-10-31,39,Active
13813,2011-10-31,39,Active
13982,2011-10-31,39,Active
14167,2011-10-31,39,Active
14808,2011-10-31,39,Active
15329,2011-10-31,39,Active
15360,2011-10-31,39,Active
15667,2011-10-31,39,Active
15752,2011-10-31,39,Active
15974,2011-10-31,39,Active
16018,2011-10-31,39,Active
16127,2011-10-31,39,Active
16836,2011-10-31,39,Active
16969,2011-10-31,39,Active
17396,2011-10-31,39,Active
17951,2011-10-31,39,Active
18257,2011-10-31,39,Active
12491,2011-11-01,38,Active
12552,2011-11-01,38,Active
12674,2011-11-01,38,Active
13292,2011-11-01,38,Active
13327,2011-11-01,38,Active
13461,2011-11-01,38,Active
13697,2011-11-01,38,Active
13726,2011-11-01,38,Active
14345,2011-11-01,38,Active
14383,2011-11-01,38,Active
14485,2011-11-01,38,Active
14995,2011-11-01,38,Active
15018,2011-11-01,38,Active
15423,2011-11-01,38,Active
15847,2011-11-01,38,Active
16029,2011-11-01,38,Active
16729,2011-11-01,38,Active
16825,2011-11-01,38,Active
16830,2011-11-01,38,Active
16960,2011-11-01,38,Active
16971,2011-11-01,38,Active
17166,2011-11-01,38,Active
17696,2011-11-01,38,Active
17733,2011-11-01,38,Active
18270,2011-11-01,38,Active
12594,2011-11-02,37,Active
12779,2011-11-02,37,Active
12830,2011-11-02,37,Active
13271,2011-11-02,37,Active
13316,2011-11-02,37,Active
13477,2011-11-02,37,Active
13904,2011-11-02,37,Active
14528,2011-11-02,37,Active
14974,2011-11-02,37,Active
15065,2011-11-02,37,Active
15275,2011-11-02,37,Active
15576,2011-11-02,37,Active
15830,2011-11-02,37,Active
16014,2011-11-02,37,Active
16043,2011-11-02,37,Active
16308,2011-11-02,37,Active
16367,2011-11-02,37,Active
16706,2011-11-02,37,Active
16747,2011-11-02,37,Active
16884,2011-11-02,37,Active
17719,2011-11-02,37,Active
17800,2011-11-02,37,Active
17947,2011-11-02,37,Active
17965,2011-11-02,37,Active
17966,2011-11-02,37,Active
17999,2011-11-02,37,Active
18104,2011-11-02,37,Active
18105,2011-11-02,37,Active
18164,2011-11-02,37,Active
12352,2011-11-03,36,Active
12544,2011-11-03,36,Active
12808,2011-11-03,36,Active
13168,2011-11-03,36,Active
13324,2011-11-03,36,Active
13636,2011-11-03,36,Active
13721,2011-11-03,36,Active
13728,2011-11-03,36,Active
14098,2011-11-03,36,Active
14636,2011-11-03,36,Active
14815,2011-11-03,36,Active
14856,2011-11-03,36,Active
15227,2011-11-03,36,Active
15252,2011-11-03,36,Active
15551,2011-11-03,36,Active
15605,2011-11-03,36,Active
15612,2011-11-03,36,Active
15651,2011-11-03,36,Active
15809,2011-11-03,36,Active
15998,2011-11-03,36,Active
16221,2011-11-03,36,Active
16337,2011-11-03,36,Active
16409,2011-11-03,36,Active
16602,2011-11-03,36,Active
16841,2011-11-03,36,Active
16914,2011-11-03,36,Active
17076,2011-11-03,36,Active
17078,2011-11-03,36,Active
17351,2011-11-03,36,Active
17403,2011-11-03,36,Active
17442,2011-11-03,36,Active
17634,2011-11-03,36,Active
17653,2011-11-03,36,Active
17816,2011-11-03,36,Active
18081,2011-11-03,36,Active
18205,2011-11-03,36,Active
12397,2011-11-04,35,Active
12431,2011-11-04,35,Active
12576,2011-11-04,35,Active
12577,2011-11-04,35,Active
12928,2011-11-04,35,Active
12944,2011-11-04,35,Active
13592,2011-11-04,35,Active
13651,2011-11-04,35,Active
13938,2011-11-04,35,Active
14150,2011-11-04,35,Active
14592,2011-11-04,35,Active
14913,2011-11-04,35,Active
14971,2011-11-04,35,Active
15010,2011-11-04,35,Active
15597,2011-11-04,35,Active
15707,2011-11-04,35,Active
15722,2011-11-04,35,Active
16012,2011-11-04,35,Active
16318,2011-11-04,35,Active
16555,2011-11-04,35,Active
16887,2011-11-04,35,Active
17084,2011-11-04,35,Active
17193,2011-11-04,35,Active
17203,2011-11-04,35,Active
17233,2011-11-04,35,Active
17274,2011-11-04,35,Active
17703,2011-11-04,35,Active
17930,2011-11-04,35,Active
17979,2011-11-04,35,Active
18022,2011-11-04,35,Active
18035,2011-11-04,35,Active
12357,2011-11-06,33,Active
12638,2011-11-06,33,Active
12645,2011-11-06,33,Active
12838,2011-11-06,33,Active
13155,2011-11-06,33,Active
13365,2011-11-06,33,Active
13523,2011-11-06,33,Active
13527,2011-11-06,33,Active
13532,2011-11-06,33,Active
13634,2011-11-06,33,Active
13759,2011-11-06,33,Active
13772,2011-11-06,33,Active
14039,2011-11-06,33,Active
14174,2011-11-06,33,Active
14404,2011-11-06,33,Active
14517,2011-11-06,33,Active
14936,2011-11-06,33,Active
15017,2011-11-06,33,Active
15025,2011-11-06,33,Active
15407,2011-11-06,33,Active
15427,2011-11-06,33,Active
15513,2011-11-06,33,Active
15526,2011-11-06,33,Active
15696,2011-11-06,33,Active
15839,2011-11-06,33,Active
15952,2011-11-06,33,Active
16243,2011-11-06,33,Active
16357,2011-11-06,33,Active
16372,2011-11-06,33,Active
16445,2011-11-06,33,Active
16466,2011-11-06,33,Active
16488,2011-11-06,33,Active
16676,2011-11-06,33,Active
16771,2011-11-06,33,Active
17082,2011-11-06,33,Active
17107,2011-11-06,33,Active
17608,2011-11-06,33,Active
17831,2011-11-06,33,Active
18170,2011-11-06,33,Active
12408,2011-11-07,32,Active
12472,2011-11-07,32,Active
12484,2011-11-07,32,Active
12832,2011-11-07,32,Active
13097,2011-11-07,32,Active
13717,2011-11-07,32,Active
13824,2011-11-07,32,Active
14073,2011-11-07,32,Active
14080,2011-11-07,32,Active
14387,2011-11-07,32,Active
14623,2011-11-07,32,Active
14700,2011-11-07,32,Active
14929,2011-11-07,32,Active
15330,2011-11-07,32,Active
15493,2011-11-07,32,Active
15522,2011-11-07,32,Active
15618,2011-11-07,32,Active
15719,2011-11-07,32,Active
15785,2011-11-07,32,Active
15870,2011-11-07,32,Active
16053,2011-11-07,32,Active
16348,2011-11-07,32,Active
16362,2011-11-07,32,Active
16612,2011-11-07,32,Active
16637,2011-11-07,32,Active
17043,2011-11-07,32,Active
17158,2011-11-07,32,Active
17164,2011-11-07,32,Active
17430,2011-11-07,32,Active
17623,2011-11-07,32,Active
17761,2011-11-07,32,Active
18016,2011-11-07,32,Active
18036,2011-11-07,32,Active
18150,2011-11-07,32,Active
12721,2011-11-08,31,Active
12849,2011-11-08,31,Active
12990,2011-11-08,31,Active
13047,2011-11-08,31,Active
13110,2011-11-08,31,Active
13272,2011-11-08,31,Active
13329,2011-11-08,31,Active
13381,2011-11-08,31,Active
13643,2011-11-08,31,Active
13695,2011-11-08,31,Active
13710,2011-11-08,31,Active
13867,2011-11-08,31,Active
13975,2011-11-08,31,Active
14050,2011-11-08,31,Active
14360,2011-11-08,31,Active
14524,2011-11-08,31,Active
14676,2011-11-08,31,Active
15043,2011-11-08,31,Active
15103,2011-11-08,31,Active
15153,2011-11-08,31,Active
15249,2011-11-08,31,Active
15356,2011-11-08,31,Active
15406,2011-11-08,31,Active
15573,2011-11-08,31,Active
15763,2011-11-08,31,Active
15950,2011-11-08,31,Active
15957,2011-11-08,31,Active
16187,2011-11-08,31,Active
16284,2011-11-08,31,Active
16505,2011-11-08,31,Active
16618,2011-11-08,31,Active
16639,2011-11-08,31,Active
16732,2011-11-08,31,Active
16837,2011-11-08,31,Active
16863,2011-11-08,31,Active
17022,2011-11-08,31,Active
17160,2011-11-08,31,Active
17219,2011-11-08,31,Active
17289,2011-11-08,31,Active
17313,2011-11-08,31,Active
17515,2011-11-08,31,Active
17633,2011-11-08,31,Active
17637,2011-11-08,31,Active
17886,2011-11-08,31,Active
17964,2011-11-08,31,Active
18177,2011-11-08,31,Active
18216,2011-11-08,31,Active
12532,2011-11-09,30,Active
12893,2011-11-09,30,Active
12949,2011-11-09,30,Active
13029,2011-11-09,30,Active
13046,2011-11-09,30,Active
13209,2011-11-09,30,Active
13384,2011-11-09,30,Active
13522,2011-11-09,30,Active
13623,2011-11-09,30,Active
13804,2011-11-09,30,Active
13992,2011-11-09,30,Active
14108,2011-11-09,30,Active
14188,2011-11-09,30,Active
14214,2011-11-09,30,Active
14240,2011-11-09,30,Active
14284,2011-11-09,30,Active
14691,2011-11-09,30,Active
14921,2011-11-09,30,Active
14968,2011-11-09,30,Active
15027,2011-11-09,30,Active
15114,2011-11-09,30,Active
15450,2011-11-09,30,Active
15485,2011-11-09,30,Active
15986,2011-11-09,30,Active
16041,2011-11-09,30,Active
16205,2011-11-09,30,Active
16516,2011-11-09,30,Active
16751,2011-11-09,30,Active
16767,2011-11-09,30,Active
16880,2011-11-09,30,Active
16953,2011-11-09,30,Active
16996,2011-11-09,30,Active
17011,2011-11-09,30,Active
17038,2011-11-09,30,Active
17690,2011-11-09,30,Active
17702,2011-11-09,30,Active
17865,2011-11-09,30,Active
17867,2011-11-09,30,Active
18274,2011-11-09,30,Active
12473,2011-11-10,29,Active
12538,2011-11-10,29,Active
12541,2011-11-10,29,Active
12599,2011-11-10,29,Active
12617,2011-11-10,29,Active
12659,2011-11-10,29,Active
12708,2011-11-10,29,Active
12844,2011-11-10,29,Active
12981,2011-11-10,29,Active
13148,2011-11-10,29,Active
13396,2011-11-10,29,Active
13460,2011-11-10,29,Active
13606,2011-11-10,29,Active
13817,2011-11-10,29,Active
13983,2011-11-10,29,Active
14064,2011-11-10,29,Active
14466,2011-11-10,29,Active
14712,2011-11-10,29,Active
14748,2011-11-10,29,Active
14765,2011-11-10,29,Active
14829,2011-11-10,29,Active
14863,2011-11-10,29,Active
14944,2011-11-10,29,Active
15111,2011-11-10,29,Active
